Date,ttm_net_eps,pe_ratio,ttm_sales_per_share,book_value_per_share,ttm_fcf_per_share,current_assets,current_ratio,current_assets___inventory,quick_ratio,total_liabilities,debt_to_equity_ratio,return_on_equity,return_on_assets,return_on_investment,tangible_equity,return_on_tangible_equity,price,current_liabilities,shareholder's_equity,ttm_net_income,cash_on_hand,total_share_holder_equity,revenue,gross_profit,operating_income,ebitda,net_income,eps_earnings_per_share_diluted,shares_outstanding,ps_ratio,pb_ratio,pfcf_ratio,total_assets,ticker
6/30/2019,2.93,16.41296928327645,13.57,5.32,3.06,134.97,1.51,131.62,1.47,225.78,2.34,52.13,15.87,32.65,96.46,52.13,48.09,89.7,96.46,55.7,94614,96456,53809,20227,11544,14477,10044,0.55,18406,3.543846720707443,9.039473684210526,15.715686274509805,322.24,AAPL
9/30/2019,2.96,18.4527027,13.87,5.09,3.17,162.82,1.54,158.71,1.5,248.03,2.74,53.82,16.06,33.18,90.49,53.82,54.62,105.72,90.49,55.26,100557,90488,64040,24313,15625,18804,13686,0.77,18596,3.9379956741167987,10.730844793713162,17.230283911671926,338.52,AAPL
12/31/2019,3.17,22.65930599369085,14.61,5.1,3.54,163.23,1.6,159.13,1.56,251.09,2.8,60.18,17.13,35.64,89.53,60.18,71.83,102.16,89.53,57.53,107162,89531,91819,35217,25569,28385,22236,1.25,17818,4.916495550992471,14.084313725490198,20.29096045,340.62,AAPL
3/31/2020,3.19,19.545454545454547,14.83,4.53,3.72,143.75,1.5,140.42,1.46,241.98,3.09,64.49,17.31,36.76,78.43,64.49,62.35,96.09,78.43,57.22,94051,78425,58313,22370,12853,15639,11249,0.64,17619,4.204315576534053,13.763796909492273,16.760752688172044,320.4,AAPL
6/30/2020,3.29,27.258358662613983,15.33,4.22,4.03,140.07,1.47,136.09,1.43,245.06,3.39,70.66,17.75,38.43,72.28,70.66,89.68,95.32,72.28,58.42,93025,72282,59685,22680,13091,15843,11253,0.65,17419,5.849967384,21.251184834123226,22.253101736972706,317.34,AAPL
9/30/2020,3.26,34.99693251533743,15.58,3.85,4.19,143.71,1.36,139.65,1.33,258.55,3.96,75.15,17.63,38.97,65.34,75.15,114.09,105.39,65.34,57.41,90943,65339,64698,24689,14775,17477,12673,0.74,17528,7.322849807445443,29.633766233766234,27.229116945107396,323.89,AAPL
12/31/2020,3.69,35.48780487804878,16.94,3.94,4.65,154.11,1.16,149.13,1.13,287.83,4.35,90.59,19.44,44.77,66.22,90.59,130.95,132.51,66.22,63.93,76826,66224,111439,44328,33534,36200,28755,1.68,17114,7.730224321133411,33.236040609137056,28.16129032258064,354.05,AAPL
3/31/2021,4.46,27.06950673,18.92,4.15,5.29,121.47,1.14,116.25,1.09,267.98,3.87,111.8,22.91,52.79,69.18,111.8,120.73,106.39,69.18,76.31,69834,69178,89584,38079,27503,30300,23630,1.4,16929,6.381078224101479,29.09156626506024,22.822306238185256,337.16,AAPL
6/30/2021,5.11,26.53620352250489,20.35,3.88,5.58,114.42,1.06,109.25,1.01,265.56,4.13,131.01,25.82,59.02,64.28,131.01,135.6,107.75,64.28,86.8,61696,64280,81434,35255,24126,26958,21744,1.3,16782,6.663390663390663,34.94845360824742,24.301075268817204,329.84,AAPL
9/30/2021,5.62,24.964412811387902,21.6,3.84,5.51,134.84,1.08,128.26,1.02,287.91,4.56,144.12,27.6,63.57,63.09,144.12,140.3,125.48,63.09,94.68,62639,63090,83360,35174,23786,26775,20551,1.23,16865,6.49537037,36.536458333333336,25.46279491833031,351,AAPL
12/31/2021,6.04,29.19205298013245,22.59,4.4,6.12,153.15,1.04,147.28,1,309.26,4.3,149.81,28.75,66.93,71.93,149.81,176.32,147.57,71.93,100.56,63913,71932,123945,54243,41488,44185,34630,2.1,16519,7.80522355,40.07272727272727,28.810457516339866,381.19,AAPL
3/31/2022,6.16,28.18181818181818,23.23,4.16,6.4,118.18,0.93,112.72,0.88,283.26,4.2,152.88,28.86,69.05,67.4,152.88,173.6,127.51,67.4,101.94,51511,67399,97278,42559,29979,32716,25010,1.52,16403,7.473095135600516,41.730769230769226,27.124999999999996,350.66,AAPL
6/30/2022,6.06,22.463696369636963,23.48,3.61,6.56,112.29,0.87,106.86,0.82,278.2,4.79,152.97,28.08,70.2,58.11,152.97,136.13,129.87,58.11,99.63,48231,58107,82959,35885,23076,25881,19442,1.2,16262,5.797700170357751,37.70914127423823,20.751524390243905,336.31,AAPL
9/30/2022,6.11,22.55319149,24.06,3.18,6.83,135.41,0.88,130.46,0.85,302.08,5.96,160.9,28.1,73.31,50.67,160.9,137.8,153.98,50.67,99.8,48304,50672,90146,38095,24894,27759,20721,1.29,16326,5.727348296,43.333333333333336,20.175695461200586,352.76,AAPL
3/31/2009,,,,4.15,,40.72,1.71,40.07,1.68,31.91,0.86,,,,,,,23.82,36.94,,,,,,,,,,,,,,,MSFT
6/30/2009,,,,4.44,,49.28,1.82,48.56,1.8,38.33,0.97,,,,,,,27.03,39.56,,31447,39558,13099,10513,3987,4668,3045,0.34,8996,,,,,MSFT
9/30/2009,,,,4.63,,52.23,1.82,51.08,1.78,40.4,0.98,,,,,,,28.76,41.21,,36728,41212,12920,10078,4482,5128,3574,0.4,8983,,,,,MSFT
12/31/2009,1.81,12.928176795580109,6.55,5.03,2.92,52.49,2.04,51.9,2.02,37.81,0.85,40.14,20.95,62.87,30.57,61.66,23.4,25.72,44.28,16.26,36099,44283,19022,15394,8513,9128,6662,0.74,8951,3.5725190839694654,4.652087475149105,8.013698630136986,82.1,MSFT
3/31/2010,1.93,11.704663212435234,6.65,5.22,2.26,54.52,2.06,54.02,2.04,39.2,0.86,40.49,21.18,47.71,31.97,60.23,22.59,26.42,45.71,17.29,39666,45710,14503,11748,5173,5867,4006,0.45,8876,3.3969924812030072,4.327586206896552,9.995575221238939,84.91,MSFT
6/30/2010,2.1,8.490476190476189,6.99,5.33,2.48,55.68,2.13,54.94,2.1,39.94,0.87,42.3,22.42,49.8,32.62,61.44,17.83,26.15,46.18,18.76,36788,46175,16039,12869,5930,6648,4518,0.51,8927,2.550786838340486,3.3452157598499057,7.189516129032257,86.11,MSFT
9/30/2010,2.32,8.224137931034482,7.42,5.48,2.72,59.58,2.3,58.34,2.26,44.6,0.95,44.99,23.9,52.11,33.39,64.09,19.08,25.86,46.94,20.6,44173,46942,16195,13056,7116,7810,5410,0.62,8695,2.571428571428571,3.481751824817518,7.014705882,91.54,MSFT
12/31/2010,2.35,9.306382978723404,7.62,5.77,2.65,59.68,2.46,58.82,2.42,43.83,0.9,43.92,23.18,49.01,34.99,61.87,21.87,24.31,48.48,20.57,41252,48481,19953,15120,8165,8828,6634,0.77,8570,2.8700787401574805,3.790294627383016,8.252830188679246,92.31,MSFT
3/31/2011,2.51,7.976095617529881,7.92,6.34,2.8,66.26,2.76,65.21,2.71,46.28,0.87,44.69,23.58,46.57,40.06,61.8,20.02,24.04,53.45,21.79,50150,53452,16428,12531,5709,6429,5232,0.61,8510,2.5277777777777777,3.1577287066246056,7.15,99.73,MSFT
6/30/2011,2.69,7.669144981412639,8.14,6.82,2.87,74.92,2.6,73.55,2.56,51.62,0.9,44.96,23.61,43.61,43.76,60.84,20.63,28.77,57.08,23.15,52772,57083,17367,13659,6171,6860,5874,0.69,8593,2.534398034398034,3.0249266862170083,7.188153310104529,108.7,MSFT
9/30/2011,2.75,7.229090909090909,8.33,7.06,2.94,75.27,2.95,73,2.86,48.02,0.81,43,23.01,41.31,45.83,57.04,19.88,25.54,59.39,23.48,57403,59391,17372,13595,7203,7929,5738,0.68,8490,2.3865546218487395,2.8158640226628897,6.761904761904762,107.42,MSFT
12/31/2011,2.76,7.5688405797101455,8.46,7.65,3.13,72.51,2.86,71.16,2.81,48.12,0.75,40.11,21.93,38.44,41.87,54.73,20.89,25.37,64.12,23.47,51736,64121,20885,15247,7994,8672,6624,0.78,8465,2.4692671394799053,2.730718954248366,6.674121405750799,112.24,MSFT
3/31/2012,2.75,9.498181818181818,8.58,8.17,3.21,76.86,2.94,75.45,2.88,49.35,0.72,37.46,20.92,37.37,46.21,52.56,26.12,26.17,68.66,23.34,59529,68659,17407,13455,6374,7140,5108,0.6,8498,3.0442890442890445,3.197062423500612,8.137071651090343,118.01,MSFT
6/30/2012,1.94,12.855670103092784,8.84,7.92,5.12,85.08,2.6,83.95,2.57,54.91,0.83,26.27,14.8,28.54,49.74,36.98,24.94,32.69,66.36,16.98,63040,66363,18059,13896,192,7182,-492,-0.06,8506,2.821266968325792,3.1489898989898992,4.87109375,121.27,MSFT
9/30/2012,1.69,14.449704142011836,8.25,8.17,5.41,84.05,2.68,82.43,2.63,53.04,0.77,23.44,13.27,25.45,50.95,33.28,24.42,31.4,68.84,15.71,66644,68836,16008,11840,5308,6018,4466,0.53,8494,2.9600000000000004,2.988984088127295,4.513863216266174,121.88,MSFT
12/31/2012,1.85,11.945945945945946,8.75,8.67,4.84,89.57,2.81,87.91,2.76,56.11,0.77,22.37,12.62,24.5,54.51,30.7,22.1,31.91,72.58,15.46,68312,72576,21456,15764,7771,8780,6377,0.76,8444,2.525714285714286,2.5490196078431375,4.5661157024793395,128.68,MSFT
3/31/2013,1.95,12.241025641025642,8.98,9.19,5.05,93.52,2.93,91.39,2.86,57.42,0.75,23.07,12.97,25.41,58.77,30.67,23.87,31.93,76.69,16.41,74483,76688,20489,15702,7612,8665,6055,0.72,8429,2.6581291759465477,2.597388465723613,4.726732673267327,134.11,MSFT
6/30/2013,2.6,11.161538461538461,9.21,9.48,2.9,101.47,2.71,99.53,2.66,63.49,0.8,29.44,16.59,31.19,61.21,38.79,29.02,37.42,78.94,21.86,77022,78944,19896,14158,6073,7056,4965,0.57,8470,3.1509229098805642,3.061181434599156,10.006896551724138,142.43,MSFT
9/30/2013,2.68,10.507462686567164,8.76,9.78,3.45,99.45,2.87,96.84,2.8,60.71,0.74,29.23,16.54,30.97,63.99,37.98,28.16,34.62,81.64,22.64,80672,81641,18529,13384,6334,7288,5244,0.62,8434,3.214611872146119,2.8793456032719837,8.162318841,142.35,MSFT
12/31/2013,2.85,11.189473684210526,10.24,10.25,0.22,106.87,3.17,105.28,3.12,68.44,0.8,28.32,15.95,29.44,67.48,36.31,31.89,33.74,85.1,22.82,83944,85100,24519,16197,7969,9230,6558,0.78,8395,3.114257813,3.111219512195122,144.95454545454547,153.54,MSFT
3/31/2014,2.77,12.711191335740072,10.14,10.58,0.83,109.01,3.22,107.09,3.16,68.7,0.79,26.93,15.09,27.37,69.77,34.18,35.21,33.9,87.42,22.43,88425,87424,20403,14425,6974,8229,5660,0.68,8367,3.472386587771203,3.327977315689981,42.42168674698795,156.12,MSFT
6/30/2014,2.6,13.86923076923077,10.49,10.9,0.79,114.25,2.5,111.59,2.45,82.6,0.92,25.67,14.14,26.53,62.68,33.46,36.06,45.63,89.78,22.07,85709,89784,23382,15749,6482,8224,4612,0.55,8399,3.437559580552908,3.308256880733945,45.64556962025316,172.38,MSFT
9/30/2014,2.55,15.819607843137257,10.92,10.92,1.16,112.44,2.52,109.3,2.45,79.49,0.88,24.25,13.12,25.19,63.4,32.46,40.34,44.69,90.17,21.37,89193,90170,23201,14928,5844,7272,4540,0.54,8351,3.6941391941391943,3.6941391941391943,34.77586206896552,169.66,MSFT
12/31/2014,2.48,16.403225806451612,11.19,11.18,3.26,116.36,2.45,114.31,2.41,82.97,0.9,23.02,12.29,24.77,62.73,31.98,40.68,47.42,91.88,20.68,90249,91879,26470,16334,7776,9297,5863,0.71,8297,3.635388739946381,3.638640429338104,12.478527607361963,174.85,MSFT
3/31/2015,2.41,14.87966804979253,11.39,11.11,3.26,118.4,2.91,115.93,2.85,86.55,0.96,22.1,11.53,23.89,61.44,31.97,35.86,40.75,90.13,20,95438,90132,21729,14568,6594,8109,4985,0.61,8237,3.1483757682177345,3.227722772277228,11,176.68,MSFT
6/30/2015,1.46,26.842465753424655,11.29,9.98,2.87,122.8,2.47,119.9,2.42,94.39,1.18,13.85,7.01,16.34,58.31,19.84,39.19,49.65,80.08,12.19,96526,80083,22180,14712,-2053,6938,-3195,-0.38,8254,3.471213463241807,3.9268537074148293,13.655052264808361,174.47,MSFT
9/30/2015,1.49,26.503355704697988,11.04,9.7,2.96,121.66,2.46,117.84,2.39,95.45,1.23,14.79,7.19,16.42,55.56,21.1,39.49,49.4,77.45,12.56,99355,77445,20379,13172,5793,7254,4902,0.61,8084,3.576992753623189,4.071134020618557,13.341216216216218,172.9,MSFT
12/31/2015,1.4,35.65,10.8,9.69,3.06,127.81,3,125.11,2.93,103.32,1.35,14.44,6.65,14.59,54.73,20.36,49.91,42.64,76.78,11.71,102640,76780,23796,13924,6026,7570,5018,0.62,8051,4.621296296296296,5.150670794633643,16.310457516339866,180.1,MSFT
3/31/2016,1.26,39.70634920634921,10.73,9.51,3.01,128.42,2.9,125.97,2.84,107.06,1.43,13.56,5.91,13.49,52.4,18.97,50.03,44.35,74.81,10.48,105552,74806,20531,12809,5283,6990,3756,0.47,7985,4.662628145386766,5.260778128286015,16.62126245847176,181.87,MSFT
6/30/2016,2.05,22.775609756097563,11.35,9.22,3.12,139.66,2.35,137.41,2.32,121.47,1.69,27.29,11.28,23.13,50.39,38.56,46.69,59.36,72,20.54,113240,71997,26448,18469,8976,11516,6863,0.86,8013,4.113656387665198,5.063991323210412,14.964743589743588,193.47,MSFT
9/30/2016,2.08,25.423076923076923,11.61,9.04,3.38,157.91,2.69,154.79,2.63,142.15,2.02,28.99,11.1,22.68,48.94,41.28,52.88,58.81,70.37,21.3,136932,70372,21928,14084,6715,8531,5667,0.72,7876,4.554694229112834,5.849557522123894,15.644970414201184,212.52,MSFT
12/31/2016,2.12,27.089622641509433,11.95,8.9,3.49,144.95,2.05,142.99,2.02,155.8,2.26,31.54,11.1,23.72,23.28,51.54,57.43,70.79,68.81,22.55,122781,68809,25826,15925,7905,10071,6267,0.8,7830,4.8058577405857745,6.452808988764045,16.455587392550143,224.61,MSFT
3/31/2017,2.26,27.097345132743367,12.35,9.03,3.62,146.31,2.81,144.33,2.78,155.29,2.23,34.58,11.35,23.45,24.51,66.02,61.24,52.01,69.73,24.28,126018,69729,23212,15152,6723,9176,5486,0.7,7813,4.958704453441296,6.781838316722038,16.917127071823206,225.02,MSFT
6/30/2017,2.7,23.87037037037037,12.32,11.38,4.01,162.7,2.92,160.52,2.88,162.6,1.85,34.37,11.17,20.43,42.48,73.23,64.45,55.75,87.71,25.49,132981,87711,25605,17149,7682,10025,8069,1.03,7832,5.2313311688311686,5.663444639718805,16.072319201995015,250.31,MSFT
9/30/2017,2.94,23.816326530612244,12.68,11.61,4.14,161.03,3.12,157.82,3.06,159.45,1.78,33.43,11.13,19.89,44.66,78.25,70.02,51.62,89.65,26.4,138471,89647,24538,16260,7708,10207,6576,0.84,7799,5.522082018927445,6.0310077519379846,16.91304347826087,249.1,MSFT
12/31/2017,1.46,55.349315068493155,13.14,10.17,4.28,167.63,2.89,165.63,2.85,177.64,2.27,17,5.64,19.63,33.97,37.98,80.81,58.1,78.36,13.83,142780,78360,28918,17854,8679,11215,-6302,-0.82,7710,6.149923896499239,7.945919370698132,18.880841121495326,256,MSFT
3/31/2018,1.8,48.12777777777777,13.61,10.3,4.29,156.66,3.4,154.58,3.35,166.26,2.1,18.83,6.3,20.41,35.11,40.37,86.63,46.13,79.24,15.77,132270,79239,26819,17550,8292,11002,7424,0.95,7794,6.365172667156503,8.410679611650485,20.193473193473192,245.5,MSFT
6/30/2018,2.11,44.54976303317536,14.2,10.77,4.14,169.66,2.9,167,2.86,176.13,2.13,20.09,6.57,22.43,38.98,43.4,94,58.49,82.72,16.57,133768,82718,30085,20343,10379,12895,8873,1.16,7794,6.619718309859155,8.727948004,22.705314009661837,258.85,MSFT
9/30/2018,2.41,45.410788381742734,14.8,11.19,4.11,164.2,2.92,160.58,2.85,171.65,2,23.07,7.39,24.26,42.53,49.98,109.44,56.28,85.97,18.82,135880,85967,29084,19179,9955,12792,8824,1.14,7766,7.394594594594594,9.780160857908847,26.627737226277368,257.62,MSFT
12/31/2018,4.31,22.649651972157777,15.23,11.99,4.08,156.87,3.12,154.91,3.08,166.73,1.81,39.45,13.14,24.88,42.07,84.54,97.62,50.32,92.13,33.54,127662,92128,32471,20048,10258,13253,8420,1.08,7768,6.409717662508208,8.141784820683904,23.926470588235293,258.86,MSFT
3/31/2019,4.5,25.297777777777778,15.73,12.37,4.34,159.89,2.97,157.94,2.93,168.42,1.78,39.28,13.45,25.83,44.9,82.92,113.84,53.86,94.86,34.93,131618,94864,30571,20401,10341,13267,8809,1.14,7744,7.237126509853782,9.202910266774456,26.23041474654378,263.28,MSFT
6/30/2019,5.07,25.59763313609467,16.22,13.39,4.93,175.55,2.53,173.49,2.5,184.23,1.8,41.82,14.72,26.52,52.55,86.22,129.78,69.42,102.33,39.24,133819,102330,33717,23305,12405,15329,13187,1.7,7753,8.001233045622689,9.692307692307692,26.324543610547668,286.56,MSFT
9/30/2019,5.31,25.365348399246706,16.76,13.89,4.99,165.9,2.85,163.27,2.81,172.89,1.63,41.57,15.11,27.49,56.44,83.88,134.69,58.12,106.06,41.09,136636,106061,33055,22649,12686,15657,10678,1.38,7710,8.036396181384248,9.696904247660187,26.99198396793587,278.96,MSFT
12/31/2019,5.74,26.70731707317073,17.38,14.47,5.26,167.07,2.8,165.25,2.77,172.69,1.57,42.89,15.95,29.17,60.74,82.6,153.3,59.64,110.11,44.32,134253,110109,36906,24548,13891,17094,11649,1.51,7691,8.820483314,10.594333102971666,29.144486692015214,282.79,MSFT
3/31/2020,6,25.62,18,15.09,5.63,170.51,2.9,168.86,2.88,170.95,1.49,42.74,16.32,30.02,65.58,78.65,153.72,58.71,114.5,46.27,137626,114501,35021,24046,12975,16093,10752,1.4,7675,8.54,10.186878727634195,27.30373001776199,285.45,MSFT
