,IsolationForest_score,IsolationForest_flag,LOF_score,LOF_flag,OneClassSVM_score,OneClassSVM_flag,EllipticEnvelope_score,EllipticEnvelope_flag,Autoencoder_score,Autoencoder_flag
34,0.10190892892431762,0,0.01410141656446862,0,0.6270427086638236,0,0.00012026013131591888,0,3.5312752598813546,0
35,0.22805855013984785,0,0.03147839540774136,0,0.7861712603481442,0,0.0002861655022351202,0,6.045059426425854,0
36,0.029964595143504105,0,0.0047095319607498775,0,0.37120443685281374,0,6.081806485828761e-05,0,1.661951032579892,0
37,0.03241143633191675,0,0.015363506634036034,0,0.20227090995095004,0,6.580762339617792e-05,0,1.4630462488839744,0
38,0.0701621389444072,0,0.007759645936876585,0,0.4606999265235311,0,0.00013102228747045877,0,3.4195000953310797,0
39,0.11943169065937155,0,0.007305503803797448,0,0.4992380845003985,0,0.000179496999720326,0,2.815632137196721,0
40,0.11489614723340971,0,0.019893621295357978,0,0.7193340247410863,0,0.00017685085287066167,0,3.180331449205295,0
41,0.08156675742473904,0,0.013584907768930503,0,0.613673547438678,0,0.00010517070906885997,0,3.0376336510382886,0
42,0.1183802504146308,0,0.009208651135520458,0,0.6219041185801651,0,0.00015235670463654765,0,2.810466955667277,0
43,0.02968271991270645,0,0.014679255688758665,0,0.28109440166512506,0,8.022699430413343e-05,0,1.8326958046091728,0
44,0.08006360838154683,0,0.004293361506282131,0,0.5015882722923144,0,0.00011201743157420473,0,2.4659631696143713,0
45,0.39985040711076153,0,0.018639903466237364,0,0.8359643605446501,0,0.000951598349225357,0,8.746044786766086,0
46,0.027435231479697158,0,0.0014674034098255447,0,0.21458883629967782,0,5.704319735273731e-05,0,1.2151198710889755,0
47,0.039575185931660865,0,0.003073612768192347,0,0.349186189131755,0,0.00011491922156924056,0,2.243651748224963,0
48,0.12697347313812618,0,0.02770801145847249,0,0.6137087439576333,0,0.00019546229132844187,0,4.784488668919003,0
49,0.042386609508672644,0,0.007519114013062056,0,0.3856648912833406,0,6.564729115297952e-05,0,1.7352050215106,0
50,0.03890994527476824,0,0.006727866139451365,0,0.20653265401657617,0,0.00010559736437804766,0,1.7283561881033915,0
51,0.05527977569815923,0,0.003622571210687091,0,0.4190476148632269,0,0.00010897734337052223,0,3.0051625411507517,0
52,0.09577659590216125,0,0.013890574016664489,0,0.5637461212349358,0,8.08728344327927e-05,0,2.704284384989582,0
53,0.13768913494698906,0,0.012302827937989877,0,0.7418124162891716,0,0.00020079767607393252,0,3.4595286227618347,0
54,0.13277326573125378,0,0.005165349805971509,0,0.48552823649511523,0,0.00018843851518289965,0,2.8970585257518677,0
55,0.19362697707381035,0,0.040360563967271744,0,0.7265277484569982,0,0.00036747675958915155,0,6.226288268442481,0
56,0.1433971411390613,0,0.03730566197649044,0,0.7929283215965213,0,0.00017189386645103562,0,3.8943771115230073,0
57,0.22993734320049322,0,0.035669507004195806,0,0.7200949252596376,0,0.0005091644668418457,0,8.471481468710435,0
58,0.03791369889931315,0,0.004369449096051528,0,0.3825574208833103,0,7.429127505382493e-05,0,2.2856706678615852,0
59,0.061019457328412186,0,0.007674903828497702,0,0.3240183945281275,0,0.0001063925902137945,0,2.088536878397649,0
60,0.06225965980162665,0,0.025202970865479134,0,0.15404809297535468,0,9.83117139894682e-05,0,0.7199982483733117,0
61,0.06866014207205871,0,0.020546905403388122,0,0.39966296561500697,0,0.00012213407462595554,0,2.7284734580656265,0
